protocol,src-address,src-port,dst-address,dst-port,flow,service,tcp-state,resolved,mark,cc,asn,threat,description,modified,validation
tcp,103.135.6.222,53440,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
icmp,103.237.134.79,,142.251.10.138,,OUT.bound,,,history.l.google.com,,US,AS15169 google llc,,,,
tcp,103.135.6.222,56863,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,58657,23.222.26.27,80,OUT.bound,http,established,,LOKAL.c,US,AS16625 akamai technologies  inc.,,,,Whitelisted IP
tcp,103.135.6.222,55327,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,59364,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,55859,195.189.28.244,17807,OUT.bound,,established,,INTL.c,KZ,AS35104 jsc kaztranscom,Guardicore - 03-12-2023,,2023-12-04T00:13:24.600000,
tcp,103.135.6.222,53534,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,54378,184.150.154.81,80,OUT.bound,http,established,,INTL.c,CA,AS577 bell canada,,,,Whitelisted IP
tcp,103.135.6.222,55008,23.39.173.168,80,OUT.bound,http,established,,LOKAL.c,US,AS35994 akamai technologies  inc.,,,,Whitelisted IP
tcp,103.135.6.222,65128,65.8.11.28,443,OUT.bound,https,established,coda.io,INTL.c,US,AS16509 amazon.com inc,,,,CDN IP ranges
tcp,103.135.6.222,60944,195.189.28.244,17807,OUT.bound,,established,,INTL.c,KZ,AS35104 jsc kaztranscom,Guardicore - 03-12-2023,,2023-12-04T00:13:24.600000,
tcp,103.135.6.222,64654,184.150.154.83,80,OUT.bound,http,established,,INTL.c,CA,AS577 bell canada,r3.o.lencr.org - Browser redirecting Hijacker. LetsEncrypt? OSCP login?,,2023-09-10T19:01:15.537000,Whitelisted IP
tcp,103.135.6.222,62832,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,60729,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,63278,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
udp,192.168.3.253,5678,8.8.8.8,53,OUT.bound,domain,,dns.google,LOKAL.c,,AS15169 google llc,,,,Public DNS
tcp,103.135.6.222,50939,203.210.16.76,443,OUT.bound,https,established,,INTL.c,KR,AS138195 moack.co.ltd,,,,
tcp,103.135.6.222,52499,103.149.91.220,17057,OUT.bound,,established,,INTL.c,HK,AS142032 high family technology co.  limited,Guardicore - 03-12-2023,,2023-12-04T00:13:24.600000,
tcp,103.135.6.222,59356,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,56038,92.223.85.120,443,OUT.bound,https,established,,INTL.c,SG,AS199524 g-core labs s.a.,,,,
tcp,103.135.6.222,59982,210.210.145.9,80,OUT.bound,http,established,,LOKAL.c,ID,AS4787 pt cyberindo aditama,,,,
tcp,103.135.6.222,63930,38.96.206.64,80,OUT.bound,http,established,msftstorebg.s.llnwi.net,INTL.c,US,AS174 cogent communications,ww1.imobitracking.net,critical  cronup threat  cyber threat  data  serious  tracking  emails collection  relay router   em,2023-11-25T05:42:59.043000,
tcp,103.135.6.222,52282,210.210.145.8,80,OUT.bound,http,established,,LOKAL.c,ID,AS4787 pt cyberindo aditama,,,,
tcp,103.135.6.222,61073,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,60177,18.140.181.101,443,OUT.bound,https,established,,INTL.c,SG,AS16509 amazon.com inc,,,,Cloud Provider IP range
tcp,103.135.6.222,52613,203.161.21.35,80,OUT.bound,http,established,a122.dscg3.akamai.net,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,50267,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,53082,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,65090,203.161.21.203,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,54864,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,50034,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,52383,210.64.173.5,14546,OUT.bound,,established,,INTL.c,TW,AS4780 digital united inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-12-14T20:30:45.247000,
tcp,192.168.2.1,47868,142.251.12.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,wifi logs to check,Here is the full text of the key event in the IBSS/ESS (3) system  which has been disabled since its,2022-11-26T03:02:13.742000,
tcp,103.135.6.222,61438,202.152.1.201,80,OUT.bound,http,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,,
tcp,103.135.6.222,51015,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,50369,202.152.1.210,80,OUT.bound,http,established,a1847.dscd.akamai.net,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,,
tcp,103.135.6.222,52682,203.161.21.178,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,60510,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,59612,210.64.173.5,14546,OUT.bound,,established,,INTL.c,TW,AS4780 digital united inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-12-14T20:30:45.247000,
tcp,103.135.6.222,50475,202.152.1.210,80,OUT.bound,http,established,a1847.dscd.akamai.net,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,,
tcp,192.168.2.1,38250,43.134.159.179,443,OUT.bound,https,established,,INTL.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
tcp,103.135.6.222,59794,202.152.1.210,80,OUT.bound,http,established,a1847.dscd.akamai.net,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,,
tcp,103.135.6.222,51758,202.152.1.210,80,OUT.bound,http,established,a1847.dscd.akamai.net,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,,
tcp,103.135.6.222,52399,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,14.226.229.48,50871,103.135.6.220,43779,IN.bound,,established,,,VN,AS45899 vnpt corp,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-12-15T07:04:54.448000,
tcp,103.135.6.222,49696,20.198.118.190,443,OUT.bound,https,established,,INTL.c,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,Cloud Provider IP range
tcp,103.135.6.222,63389,38.96.206.64,80,OUT.bound,http,established,msftstorebg.s.llnwi.net,INTL.c,US,AS174 cogent communications,ww1.imobitracking.net,critical  cronup threat  cyber threat  data  serious  tracking  emails collection  relay router   em,2023-11-25T05:42:59.043000,
tcp,103.135.6.222,13517,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,13407,38.96.206.64,80,OUT.bound,http,established,msftstorebg.s.llnwi.net,INTL.c,US,AS174 cogent communications,ww1.imobitracking.net,critical  cronup threat  cyber threat  data  serious  tracking  emails collection  relay router   em,2023-11-25T05:42:59.043000,
tcp,103.135.6.222,57823,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,51073,58.22.218.108,10310,OUT.bound,,established,,INTL.c,CN,AS4837 china unicom china169 backbone,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-12-14T20:30:45.247000,
tcp,103.135.6.222,15348,184.150.49.147,80,OUT.bound,http,established,,INTL.c,CA,AS577 bell canada,,,,
tcp,103.135.6.222,58598,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,192.168.2.1,35042,172.253.118.95,80,OUT.bound,http,established,addons-pa.clients6.google.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,192.168.2.1,35042,172.253.118.95,80,OUT.bound,http,established,youtubei.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,192.168.2.1,35042,172.253.118.95,80,OUT.bound,http,established,playstoregatewayadapter-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,192.168.2.1,35042,172.253.118.95,80,OUT.bound,http,established,peoplestack-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,192.168.2.1,35042,172.253.118.95,80,OUT.bound,http,established,photosdata-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,192.168.2.1,35042,172.253.118.95,80,OUT.bound,http,established,content-autofill.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,192.168.2.1,35042,172.253.118.95,80,OUT.bound,http,established,firebaseremoteconfig.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,192.168.2.1,35042,172.253.118.95,80,OUT.bound,http,established,maps.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,192.168.2.1,35042,172.253.118.95,80,OUT.bound,http,established,chromewebstore.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,192.168.2.1,35042,172.253.118.95,80,OUT.bound,http,established,passwordsleakcheck-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,192.168.2.1,35042,172.253.118.95,80,OUT.bound,http,established,android-context-data.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,192.168.2.1,35042,172.253.118.95,80,OUT.bound,http,established,mdh-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,192.168.2.1,35042,172.253.118.95,80,OUT.bound,http,established,play.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,103.135.6.222,51030,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,49835,38.96.206.64,80,OUT.bound,http,established,msftstorebg.s.llnwi.net,INTL.c,US,AS174 cogent communications,ww1.imobitracking.net,critical  cronup threat  cyber threat  data  serious  tracking  emails collection  relay router   em,2023-11-25T05:42:59.043000,
tcp,103.135.6.222,58447,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,192.168.2.1,54962,20.198.119.84,443,OUT.bound,https,established,,INTL.c,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
tcp,103.135.6.222,52082,103.149.91.220,17057,OUT.bound,,established,,INTL.c,HK,AS142032 high family technology co.  limited,Guardicore - 03-12-2023,,2023-12-04T00:13:24.600000,
tcp,103.135.6.222,56811,38.96.206.64,80,OUT.bound,http,established,msftstorebg.s.llnwi.net,INTL.c,US,AS174 cogent communications,ww1.imobitracking.net,critical  cronup threat  cyber threat  data  serious  tracking  emails collection  relay router   em,2023-11-25T05:42:59.043000,
tcp,192.168.2.1,53052,199.103.24.4,443,OUT.bound,https,established,,LOKAL.c,US,AS396986 bytedance inc.,,,,
tcp,103.135.6.222,54893,202.152.1.201,80,OUT.bound,http,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,,
tcp,103.135.6.222,63300,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,56575,203.161.21.201,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,52363,20.198.119.143,443,OUT.bound,https,established,wns.notify.trafficmanager.net,INTL.c,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
tcp,103.135.6.222,54639,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,192.168.2.1,52264,64.233.170.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
tcp,103.135.6.222,51727,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,54862,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,57364,103.149.91.220,17057,OUT.bound,,established,,INTL.c,HK,AS142032 high family technology co.  limited,Guardicore - 03-12-2023,,2023-12-04T00:13:24.600000,
tcp,103.135.6.222,51947,210.210.145.10,80,OUT.bound,http,established,,LOKAL.c,ID,AS4787 pt cyberindo aditama,,,,
tcp,103.135.6.222,61903,23.76.158.99,80,OUT.bound,http,established,,INTL.c,HK,AS20940 akamai international b.v.,,,,
tcp,103.135.6.222,49494,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,57655,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,192.168.1.2,50798,20.198.119.143,443,OUT.bound,https,established,wns.notify.trafficmanager.net,INTL.c,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
tcp,103.135.6.222,59079,38.96.206.64,80,OUT.bound,http,established,msftstorebg.s.llnwi.net,INTL.c,US,AS174 cogent communications,ww1.imobitracking.net,critical  cronup threat  cyber threat  data  serious  tracking  emails collection  relay router   em,2023-11-25T05:42:59.043000,
tcp,103.135.6.222,55018,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,53688,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,62122,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,61589,202.152.1.210,80,OUT.bound,http,established,a1847.dscd.akamai.net,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,,
tcp,103.135.6.222,55256,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,55466,23.222.26.43,80,OUT.bound,http,established,,LOKAL.c,US,AS16625 akamai technologies  inc.,,,,Whitelisted IP
tcp,103.135.6.222,61219,202.152.1.201,80,OUT.bound,http,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,,
tcp,103.135.6.222,43624,74.125.24.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,Whitelisted IP
tcp,103.135.6.222,57419,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,52031,38.96.206.64,80,OUT.bound,http,established,msftstorebg.s.llnwi.net,INTL.c,US,AS174 cogent communications,ww1.imobitracking.net,critical  cronup threat  cyber threat  data  serious  tracking  emails collection  relay router   em,2023-11-25T05:42:59.043000,
tcp,103.135.6.222,51172,108.138.141.69,443,OUT.bound,https,established,,LOKAL.c,US,AS16509 amazon.com inc,,,,CDN IP ranges
tcp,103.135.6.222,49566,38.96.206.64,80,OUT.bound,http,established,msftstorebg.s.llnwi.net,INTL.c,US,AS174 cogent communications,ww1.imobitracking.net,critical  cronup threat  cyber threat  data  serious  tracking  emails collection  relay router   em,2023-11-25T05:42:59.043000,
tcp,103.135.6.222,50917,202.152.1.208,80,OUT.bound,http,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,,
tcp,103.135.6.222,62039,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,59704,184.150.154.123,80,OUT.bound,http,established,,INTL.c,CA,AS577 bell canada,,,,Whitelisted IP
tcp,103.135.6.222,64498,38.96.206.64,80,OUT.bound,http,established,msftstorebg.s.llnwi.net,INTL.c,US,AS174 cogent communications,ww1.imobitracking.net,critical  cronup threat  cyber threat  data  serious  tracking  emails collection  relay router   em,2023-11-25T05:42:59.043000,
tcp,103.135.6.222,18060,92.223.85.121,80,OUT.bound,http,established,,INTL.c,SG,AS199524 g-core labs s.a.,,,,
tcp,103.135.6.222,57750,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,50188,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,51178,34.237.73.95,443,OUT.bound,https,established,,INTL.c,US,AS14618 amazon.com  inc.,,,,Cloud Provider IP range
tcp,103.135.6.222,10048,184.150.49.113,80,OUT.bound,http,established,,INTL.c,CA,AS577 bell canada,,,,
tcp,103.135.6.222,56089,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,64003,45.121.219.147,80,OUT.bound,http,established,,INTL.c,ID,AS131702 moratelindo internet exchange,,,,Whitelisted IP
tcp,103.135.6.222,52684,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,52312,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,40482,157.240.235.19,443,OUT.bound,https,established,,LOKAL.c,SG,AS32934 facebook  inc.,,,,
tcp,103.135.6.222,51294,20.198.118.190,443,OUT.bound,https,established,,INTL.c,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,Cloud Provider IP range
tcp,103.135.6.222,49495,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,10131,202.152.1.208,80,OUT.bound,http,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,,
tcp,103.135.6.222,52917,74.125.200.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000,Whitelisted IP
tcp,103.135.6.222,62818,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,50260,143.244.33.102,443,OUT.bound,https,established,,INTL.c,SG,AS60068 datacamp limited,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,
tcp,103.135.6.222,62882,202.152.1.200,80,OUT.bound,http,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,,
tcp,103.135.6.222,53431,202.152.1.201,80,OUT.bound,http,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,,
tcp,103.135.6.222,63515,45.121.219.210,80,OUT.bound,http,established,,INTL.c,ID,AS131702 moratelindo internet exchange,,,,Whitelisted IP
tcp,103.135.6.222,52113,38.96.206.64,80,OUT.bound,http,established,msftstorebg.s.llnwi.net,INTL.c,US,AS174 cogent communications,ww1.imobitracking.net,critical  cronup threat  cyber threat  data  serious  tracking  emails collection  relay router   em,2023-11-25T05:42:59.043000,
tcp,192.168.1.2,44176,74.125.130.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
tcp,103.135.6.222,53772,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,54189,112.26.121.7,19139,OUT.bound,,established,,INTL.c,CN,AS9808 china mobile communications group co.  ltd.,Guardicore - 26-11-2023,,2023-11-27T00:14:16.022000,
tcp,103.135.6.222,56846,74.125.200.188,5228,OUT.bound,hpvroom,established,,LOKAL.c,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000,Whitelisted IP
tcp,103.135.6.222,56995,38.96.206.64,80,OUT.bound,http,established,msftstorebg.s.llnwi.net,INTL.c,US,AS174 cogent communications,ww1.imobitracking.net,critical  cronup threat  cyber threat  data  serious  tracking  emails collection  relay router   em,2023-11-25T05:42:59.043000,
tcp,103.135.6.222,55281,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,103.135.6.222,55497,103.66.70.62,80,OUT.bound,http,established,,INTL.c,ID,AS133840 pt jala lintas media,,,,
tcp,192.168.2.1,51006,103.167.26.34,80,OUT.bound,http,established,,INTL.c,SG,AS142160 joyo technology pte. ltd.,,,,
tcp,103.135.6.222,51461,20.198.162.78,443,OUT.bound,https,established,,INTL.c,SG,AS8075 microsoft corporation,pc connections,pulled from router,2022-05-20T00:01:19.453000,Cloud Provider IP range
tcp,103.135.6.222,58567,210.64.173.5,14546,OUT.bound,,established,,INTL.c,TW,AS4780 digital united inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-12-14T20:30:45.247000,
